"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-22","27.0","31.3","22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-23","27.2","31.3","22.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-24","28.0",,"23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-25","28.1","33.2","23.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-26","27.1","33.2","21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-27","27.9",,"21.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-28","28.9","32.9","21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-29","27.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-09-30","27.1",,"22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-01","26.1",,"21.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-02","24.0","29.4","21.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-03","25.4","28.7","22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-04","26.0",,"20.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-05","27.3",,"22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-06","26.2",,"23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-07","27.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-08","27.6","32.4","21.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-09","26.4","32.4","19.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-10","27.8",,"17.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-11","26.0","32.5","18.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-12","26.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-13","26.9","32.5","17.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-14","26.3","32.5","17.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-15","25.4","32.5",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-16","26.2",,"17.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-17","25.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-18","26.4",,"18.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-19","26.1","32.5",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-20","24.4","31.1","22.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-21","25.7","29.6","22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-22","25.9",,"20.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-23","25.5","30.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-24","26.3",,"22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-25","26.8","32.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-26","26.8","32.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-27","26.2","31.1","19.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-28","26.1","31.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-29","25.5","31.6","17.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-30","24.3","31.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-10-31","26.1","31.1","17.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-01","22.1","31.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-02","22.3","25.0","21.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-03","24.5","27.7","21.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-04","26.0","30.3",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-05","25.1","30.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-06","25.7","31.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-07","26.3","31.6","19.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-08","26.1","31.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-09","22.6","31.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-10","23.9","29.6","16.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-11","24.4","30.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-12","22.2","30.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-13","22.9","29.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-14","23.8","30.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-15","23.6","30.2","14.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-16","21.1","29.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-17","20.6","28.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-18","22.0","29.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-19","24.5",,"13.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-20","25.2","31.8","17.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-21","27.3",,"19.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-22","25.3","32.5",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-23","26.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-24","25.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-25","26.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-26","25.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-27","24.8","30.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-28","24.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-29","25.3","31.1","18.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-11-30","24.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-01","26.1","31.2","18.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-02","24.0","31.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-03","24.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-04","24.4","30.5",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-05","24.7","30.5",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-06","26.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-07","26.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-08","25.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-09","26.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-10","28.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-11","26.8","34.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-12","26.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-13","26.8","33.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-14","26.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-15","24.2","32.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-16","23.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-17","23.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-18","23.8",,"16.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-19","22.9","30.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-20","23.2","30.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-21","23.3","29.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-22","23.9","30.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-23","22.5","30.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-24","21.9","30.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-25","22.4","29.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-26","20.9","29.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-27","21.9","29.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-28","21.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-29","23.9",,"15.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-30","23.2","29.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2012-12-31","25.8",,"20.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-01","26.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-02","29.1",,"20.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-03","28.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-04","26.4","33.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-05","27.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-06","26.3","33.6","20.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-07","25.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-08","24.8","31.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-09","24.3","30.5",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-10","23.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-11","22.2","31.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-12","22.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-13","24.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-14","24.6","34.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-15","25.7","34.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-16","25.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-17","23.9","32.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-18","24.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-19","23.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-20","23.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-21","24.1","30.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-22","24.8","30.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-23","24.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-24","26.7",,"18.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-25","25.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-26","25.9",,"18.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-27","25.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-28","25.6",,"19.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-29","24.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-30","23.7","30.7",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-01-31","23.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-01","23.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-02","22.1","28.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-03","24.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-04","25.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-05","25.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-06","26.4","33.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-07","27.0","33.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-08","24.5","32.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-09","24.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-10","25.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-11","26.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-12","27.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-13","27.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-14","26.9","32.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-15","26.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-16","24.8","32.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-17","24.7","30.3",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-18","24.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-19","24.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-20","26.0",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-21","26.9",,"20.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-22","25.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-23","28.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-24","27.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-25","28.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-26","28.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-27","28.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-02-28","28.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-01","29.1",,"19.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-02","28.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-03","29.2",,"17.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-04","27.4","35.1",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-05","27.1","34.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-06","28.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-07","29.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-08","29.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-09","31.6",,"21.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-10","31.5",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-11","31.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-12","31.7",,"23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-13","31.7",,"24.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-14","31.9",,"23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-15","30.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-16","29.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-17","30.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-18","30.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-19","30.3",,"22.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-20","31.5",,"23.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-21","33.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-22","33.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-23","32.7",,"24.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-24","31.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-25","33.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-26","33.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-27","34.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-28","34.5",,"25.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-29","33.3",,"24.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-30","33.9",,"25.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-03-31","32.9",,"26.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-01","34.0",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-02","27.8","38.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-03","30.7",,"20.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-04","33.1",,"24.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-05","33.1",,"24.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-06","33.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-07","34.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-08","34.3",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-09","33.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-10","34.4",,"25.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-11","35.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-12","33.8",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-13","33.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-14","31.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-15","34.1",,"26.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-16","33.9",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-17","35.1",,"25.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-18","35.3",,"26.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-19","34.4","40.1","27.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-20","32.0","39.0",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-21","30.2","37.1","23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-22","30.3",,"24.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-23","29.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-24","31.4",,"24.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-25","32.2",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-26","31.9",,"23.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-27","33.8",,"25.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-28","35.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-29","36.0",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-04-30","36.4",,"28.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-01","37.4",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-02","37.8",,"27.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-03","36.2",,"29.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-04","36.7",,"27.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-05","35.6",,"27.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-06","36.7",,"27.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-07","36.2",,"27.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-08","35.6",,"29.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-09","36.8",,"27.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-10","37.2",,"30.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-11","38.0",,"27.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-12","35.5",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-13","36.9",,"25.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-14","36.1",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-15","35.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-16","35.9",,"29.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-17","35.5",,"30.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-18","37.4",,"29.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-19","34.7","42.7","29.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-20","37.0",,"29.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-21","36.3",,"29.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-22","38.6",,"30.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-23","38.2",,"30.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-24","37.8",,"29.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-25","36.9","42.4","29.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-26","35.4",,"29.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-27","32.9","40.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-28","32.7",,"25.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-29","31.0","39.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-30","30.8","39.0","22.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-05-31","33.1",,"26.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-01","30.9","38.9","25.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-02","30.2",,"25.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-03","31.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-04","28.6","36.4","22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-05","30.4","36.4",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-06","29.6","36.4","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-07","30.3",,"26.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-08","28.5",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-09","29.8","34.5","23.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-10","28.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-11","27.4","32.9","23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-12","25.9","31.9","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-13","26.1","29.4","22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-14","24.1","27.3","22.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-15","27.7","30.7","21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-16","28.3",,"24.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-17","29.4","33.2","23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-18","29.4","33.2","23.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-19","29.8",,"23.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-20","29.8",,"24.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-21","28.5","34.4","24.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-22","27.3","33.8",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-23","25.4","31.6",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-24","25.0",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-25","24.6",,"20.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-26","25.7","29.8","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-27","29.7",,"22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-28","29.2",,"23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-29","28.3",,"24.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-06-30","29.0",,"23.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-01","29.2",,"24.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-02","29.8","34.1","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-03","27.4","34.1","22.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-04","27.3","31.4","23.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-05","28.5","32.5","23.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-06","28.7",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-07","26.7","32.4","23.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-08","26.7","31.3","23.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-09","26.6","31.3","22.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-10","25.2","30.2","22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-11","22.7","27.6","21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-12","23.1","24.4","20.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-13","26.4","30.1","21.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-14","26.9","30.3","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-15","27.1",,"23.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-16","23.5","30.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-17","23.4","25.4","20.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-18","23.6",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-19","22.5","25.9",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-20","25.7",,"22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-21","25.2","29.8","22.9"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-22","23.4","29.8","21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-23","23.3",,"21.3"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-24","26.0","29.2","22.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-25","26.4","29.2","23.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-26","26.4","30.7","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-27","27.9","31.0","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-28","27.2","31.0","23.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-29","27.5","31.1","22.7"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-30","26.8","31.2",
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-07-31","22.4","31.2","21.8"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-01","24.6","26.7","21.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-02","26.2","29.2","22.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-03","27.7",,"22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-04","26.4",,"22.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-05","23.6","31.2","21.1"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-06","25.2",,"21.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-07","27.7",,"22.5"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-08","27.3","30.7","23.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-09","27.9","31.2","23.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-10","27.9",,"22.4"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-11","28.5",,"23.2"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-12","25.8","31.5","22.6"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-13","25.9",,"22.0"
"IN001080500","BEGUMPET OBSERVATORY, IN","2013-08-14","26.1",,"23.2"
